"ref_area.label","source.label","indicator.label","classif1.label","classif2.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Palau","HIES - Household Income and Expenditure Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Non-agriculture","Occupation (Skill level): Skill level 1 ~ low","2023",1.127,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Palau","HIES - Household Income and Expenditure Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Industry","Occupation (Skill level): Skill levels 3 and 4 ~ high","2023",0.434,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Palau","HIES - Household Income and Expenditure Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Industry","Occupation (Skill level): Skill level 2 ~ medium","2023",1.052,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Palau","HIES - Household Income and Expenditure Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Industry","Occupation (Skill level): Skill level 1 ~ low","2023",0.236,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Palau","HIES - Household Income and Expenditure Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Services","Occupation (Skill level): Skill levels 3 and 4 ~ high","2023",3.298,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Palau","HIES - Household Income and Expenditure Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Services","Occupation (Skill level): Skill level 2 ~ medium","2023",3.234,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Palau","HIES - Household Income and Expenditure Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Services","Occupation (Skill level): Skill level 1 ~ low","2023",0.891,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Palau","PC - Population Census","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Agriculture","Occupation (Skill level): Skill levels 3 and 4 ~ high","2020",0.069,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Palau","PC - Population Census","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Agriculture","Occupation (Skill level): Skill level 2 ~ medium","2020",0.329,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Palau","PC - Population Census","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Agriculture","Occupation (Skill level): Skill level 1 ~ low","2020",0.144,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Palau","PC - Population Census","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Non-agriculture","Occupation (Skill level): Skill levels 3 and 4 ~ high","2020",3.076,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Palau","PC - Population Census","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Non-agriculture","Occupation (Skill level): Skill level 2 ~ medium","2020",4.647,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Palau","PC - Population Census","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Non-agriculture","Occupation (Skill level): Skill level 1 ~ low","2020",1.197,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Palau","PC - Population Census","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Industry","Occupation (Skill level): Skill levels 3 and 4 ~ high","2020",0.345,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Palau","PC - Population Census","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Industry","Occupation (Skill level): Skill level 2 ~ medium","2020",0.966,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Palau","PC - Population Census","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Industry","Occupation (Skill level): Skill level 1 ~ low","2020",0.267,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Palau","PC - Population Census","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Services","Occupation (Skill level): Skill levels 3 and 4 ~ high","2020",2.731,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Palau","PC - Population Census","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Services","Occupation (Skill level): Skill level 2 ~ medium","2020",3.681,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Palau","PC - Population Census","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Services","Occupation (Skill level): Skill level 1 ~ low","2020",0.93,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Papua New Guinea","HS - Socio-Demographic and Economic Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Agriculture","Occupation (Skill level): Skill levels 3 and 4 ~ high","2022",19.065,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Papua New Guinea","HS - Socio-Demographic and Economic Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Agriculture","Occupation (Skill level): Skill level 2 ~ medium","2022",1298.97,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Papua New Guinea","HS - Socio-Demographic and Economic Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Agriculture","Occupation (Skill level): Skill level 1 ~ low","2022",227.733,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Papua New Guinea","HS - Socio-Demographic and Economic Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Non-agriculture","Occupation (Skill level): Skill levels 3 and 4 ~ high","2022",566.776,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Papua New Guinea","HS - Socio-Demographic and Economic Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Non-agriculture","Occupation (Skill level): Skill level 2 ~ medium","2022",1575.649,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Papua New Guinea","HS - Socio-Demographic and Economic Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Non-agriculture","Occupation (Skill level): Skill level 1 ~ low","2022",303.772,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Papua New Guinea","HS - Socio-Demographic and Economic Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Industry","Occupation (Skill level): Skill levels 3 and 4 ~ high","2022",27.874,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Papua New Guinea","HS - Socio-Demographic and Economic Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Industry","Occupation (Skill level): Skill level 2 ~ medium","2022",249.53,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Papua New Guinea","HS - Socio-Demographic and Economic Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Industry","Occupation (Skill level): Skill level 1 ~ low","2022",26.006,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Papua New Guinea","HS - Socio-Demographic and Economic Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Services","Occupation (Skill level): Skill levels 3 and 4 ~ high","2022",538.491,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Papua New Guinea","HS - Socio-Demographic and Economic Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Services","Occupation (Skill level): Skill level 2 ~ medium","2022",1325.722,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Papua New Guinea","HS - Socio-Demographic and Economic Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Services","Occupation (Skill level): Skill level 1 ~ low","2022",277.766,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Agriculture","Occupation (Skill level): Skill levels 3 and 4 ~ high","2024",41.182,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Agriculture","Occupation (Skill level): Skill level 2 ~ medium","2024",1135.562,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Agriculture","Occupation (Skill level): Skill level 1 ~ low","2024",36.704,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Non-agriculture","Occupation (Skill level): Skill levels 3 and 4 ~ high","2024",7658.507,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Non-agriculture","Occupation (Skill level): Skill level 2 ~ medium","2024",7473.654,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Non-agriculture","Occupation (Skill level): Skill level 1 ~ low","2024",691.91,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Industry","Occupation (Skill level): Skill levels 3 and 4 ~ high","2024",1651.302,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Industry","Occupation (Skill level): Skill level 2 ~ medium","2024",3276.161,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Industry","Occupation (Skill level): Skill level 1 ~ low","2024",197.819,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Services","Occupation (Skill level): Skill levels 3 and 4 ~ high","2024",5970.857,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Services","Occupation (Skill level): Skill level 2 ~ medium","2024",4159.69,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Services","Occupation (Skill level): Skill level 1 ~ low","2024",490.977,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Agriculture","Occupation (Skill level): Skill levels 3 and 4 ~ high","2023",50.873,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Agriculture","Occupation (Skill level): Skill level 2 ~ medium","2023",1349.362,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Agriculture","Occupation (Skill level): Skill level 1 ~ low","2023",40.947,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Non-agriculture","Occupation (Skill level): Skill levels 3 and 4 ~ high","2023",7356.077,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Non-agriculture","Occupation (Skill level): Skill level 2 ~ medium","2023",7340.252,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Non-agriculture","Occupation (Skill level): Skill level 1 ~ low","2023",714.95,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Industry","Occupation (Skill level): Skill levels 3 and 4 ~ high","2023",1556.594,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Industry","Occupation (Skill level): Skill level 2 ~ medium","2023",3227.433,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Industry","Occupation (Skill level): Skill level 1 ~ low","2023",202.986,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Services","Occupation (Skill level): Skill levels 3 and 4 ~ high","2023",5760.159,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Services","Occupation (Skill level): Skill level 2 ~ medium","2023",4088.308,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Services","Occupation (Skill level): Skill level 1 ~ low","2023",510.189,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Agriculture","Occupation (Skill level): Skill levels 3 and 4 ~ high","2022",42.63,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Agriculture","Occupation (Skill level): Skill level 2 ~ medium","2022",1412.443,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Agriculture","Occupation (Skill level): Skill level 1 ~ low","2022",40.438,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Non-agriculture","Occupation (Skill level): Skill levels 3 and 4 ~ high","2022",6927.227,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Non-agriculture","Occupation (Skill level): Skill level 2 ~ medium","2022",7430.476,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Non-agriculture","Occupation (Skill level): Skill level 1 ~ low","2022",799.427,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Industry","Occupation (Skill level): Skill levels 3 and 4 ~ high","2022",1501.331,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Industry","Occupation (Skill level): Skill level 2 ~ medium","2022",3340.922,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Industry","Occupation (Skill level): Skill level 1 ~ low","2022",263.576,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Services","Occupation (Skill level): Skill levels 3 and 4 ~ high","2022",5400.173,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Services","Occupation (Skill level): Skill level 2 ~ medium","2022",4070.519,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Services","Occupation (Skill level): Skill level 1 ~ low","2022",533.556,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Agriculture","Occupation (Skill level): Skill levels 3 and 4 ~ high","2021",44.322,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Agriculture","Occupation (Skill level): Skill level 2 ~ medium","2021",1431.158,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Agriculture","Occupation (Skill level): Skill level 1 ~ low","2021",41.684,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Non-agriculture","Occupation (Skill level): Skill levels 3 and 4 ~ high","2021",6873.609,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Non-agriculture","Occupation (Skill level): Skill level 2 ~ medium","2021",7313.177,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Non-agriculture","Occupation (Skill level): Skill level 1 ~ low","2021",822.176,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Industry","Occupation (Skill level): Skill levels 3 and 4 ~ high","2021",1474.784,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Industry","Occupation (Skill level): Skill level 2 ~ medium","2021",3301.853,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Industry","Occupation (Skill level): Skill level 1 ~ low","2021",291.92,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Services","Occupation (Skill level): Skill levels 3 and 4 ~ high","2021",5371.788,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Services","Occupation (Skill level): Skill level 2 ~ medium","2021",3989.652,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Services","Occupation (Skill level): Skill level 1 ~ low","2021",524.116,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Agriculture","Occupation (Skill level): Skill levels 3 and 4 ~ high","2020",63.717,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Agriculture","Occupation (Skill level): Skill level 2 ~ medium","2020",1422.045,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Agriculture","Occupation (Skill level): Skill level 1 ~ low","2020",54.792,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Non-agriculture","Occupation (Skill level): Skill levels 3 and 4 ~ high","2020",6512.988,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Non-agriculture","Occupation (Skill level): Skill level 2 ~ medium","2020",7070.863,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Non-agriculture","Occupation (Skill level): Skill level 1 ~ low","2020",825.863,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Industry","Occupation (Skill level): Skill levels 3 and 4 ~ high","2020",1408.263,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Industry","Occupation (Skill level): Skill level 2 ~ medium","2020",3338.732,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Industry","Occupation (Skill level): Skill level 1 ~ low","2020",311.51,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Services","Occupation (Skill level): Skill levels 3 and 4 ~ high","2020",5077.818,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Services","Occupation (Skill level): Skill level 2 ~ medium","2020",3712.905,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Services","Occupation (Skill level): Skill level 1 ~ low","2020",510.494,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Agriculture","Occupation (Skill level): Skill levels 3 and 4 ~ high","2019",54.886,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Agriculture","Occupation (Skill level): Skill level 2 ~ medium","2019",1374.847,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Agriculture","Occupation (Skill level): Skill level 1 ~ low","2019",66.501,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Non-agriculture","Occupation (Skill level): Skill levels 3 and 4 ~ high","2019",6544.516,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Non-agriculture","Occupation (Skill level): Skill level 2 ~ medium","2019",7297.767,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Non-agriculture","Occupation (Skill level): Skill level 1 ~ low","2019",877.557,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Industry","Occupation (Skill level): Skill levels 3 and 4 ~ high","2019",1446.823,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Industry","Occupation (Skill level): Skill level 2 ~ medium","2019",3444.106,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Industry","Occupation (Skill level): Skill level 1 ~ low","2019",331.294,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Services","Occupation (Skill level): Skill levels 3 and 4 ~ high","2019",5073.106,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Services","Occupation (Skill level): Skill level 2 ~ medium","2019",3833.204,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Services","Occupation (Skill level): Skill level 1 ~ low","2019",542.927,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Agriculture","Occupation (Skill level): Skill levels 3 and 4 ~ high","2018",54.098,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Agriculture","Occupation (Skill level): Skill level 2 ~ medium","2018",1445.572,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Agriculture","Occupation (Skill level): Skill level 1 ~ low","2018",75.701,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Non-agriculture","Occupation (Skill level): Skill levels 3 and 4 ~ high","2018",6477.733,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Non-agriculture","Occupation (Skill level): Skill level 2 ~ medium","2018",7286.397,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Non-agriculture","Occupation (Skill level): Skill level 1 ~ low","2018",928.223,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Industry","Occupation (Skill level): Skill levels 3 and 4 ~ high","2018",1447.904,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Industry","Occupation (Skill level): Skill level 2 ~ medium","2018",3380.531,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Industry","Occupation (Skill level): Skill level 1 ~ low","2018",358.772,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Services","Occupation (Skill level): Skill levels 3 and 4 ~ high","2018",5002.374,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Services","Occupation (Skill level): Skill level 2 ~ medium","2018",3887.167,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Services","Occupation (Skill level): Skill level 1 ~ low","2018",565.805,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Agriculture","Occupation (Skill level): Skill levels 3 and 4 ~ high","2017",57.96,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Agriculture","Occupation (Skill level): Skill level 2 ~ medium","2017",1531.521,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Agriculture","Occupation (Skill level): Skill level 1 ~ low","2017",81.402,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Non-agriculture","Occupation (Skill level): Skill levels 3 and 4 ~ high","2017",6298.97,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Non-agriculture","Occupation (Skill level): Skill level 2 ~ medium","2017",7288.606,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Non-agriculture","Occupation (Skill level): Skill level 1 ~ low","2017",976.878,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Industry","Occupation (Skill level): Skill levels 3 and 4 ~ high","2017",1396.901,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Poland","LFS - Labour Force Survey","Employment by economic activity and occupation (thousands)","Economic activity (Broad sector): Industry","Occupation (Skill level): Skill level 2 ~ medium","2017",3380.337,,,,"Repository: ILO-STATISTICS - Micro data processing"
